datetime,station,category,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM
2014-06-22 14:00:00,Dongsi,Inner (Urban),54.0,54.0,2.0,23.0,800.0,157.0,27.3,1003.3,15.3,0.0,NW,2.1
2014-06-22 15:00:00,Dongsi,Inner (Urban),38.0,38.0,2.0,19.0,700.0,161.0,28.5,1002.2,16.1,0.0,WNW,3.3
2014-06-22 16:00:00,Dongsi,Inner (Urban),41.0,73.0,2.0,28.0,800.0,155.0,28.7,1002.4,15.6,0.0,NNE,2.5
2014-06-22 17:00:00,Dongsi,Inner (Urban),44.0,44.0,2.0,25.0,800.0,158.0,25.6,1003.5,15.0,0.0,ENE,2.1
2014-06-22 18:00:00,Dongsi,Inner (Urban),35.0,36.0,2.0,23.0,700.0,165.0,23.0,1004.0,16.3,0.0,ESE,4.0
2014-06-22 19:00:00,Dongsi,Inner (Urban),21.0,30.0,2.0,23.0,600.0,109.0,21.5,1004.9,15.8,0.0,ENE,1.5
2014-06-22 20:00:00,Dongsi,Inner (Urban),27.0,134.0,2.0,30.0,700.0,106.0,20.8,1005.3,16.6,0.0,NNW,0.8
2014-06-22 21:00:00,Dongsi,Inner (Urban),23.0,23.0,4.0,34.0,900.0,85.0,20.4,1005.8,16.2,0.0,SW,0.6
2014-06-22 22:00:00,Dongsi,Inner (Urban),30.0,45.0,3.0,41.0,1000.0,67.0,19.3,1005.3,16.9,0.0,ENE,0.6
2014-06-22 23:00:00,Dongsi,Inner (Urban),44.0,68.0,2.0,67.0,1100.0,42.0,20.1,1005.0,16.1,0.0,WNW,0.7
2014-06-23 00:00:00,Dongsi,Inner (Urban),46.0,46.0,2.0,75.0,1100.0,32.0,18.6,1004.7,16.4,0.0,ESE,0.6
2014-06-23 01:00:00,Dongsi,Inner (Urban),39.0,64.0,2.0,68.0,1000.0,30.0,17.9,1004.7,16.6,0.0,E,1.2
2014-06-23 02:00:00,Dongsi,Inner (Urban),32.0,35.0,2.0,55.0,700.0,26.0,18.8,1005.0,16.4,0.0,NNE,1.6
2014-06-23 03:00:00,Dongsi,Inner (Urban),24.0,45.0,2.0,75.0,600.0,5.0,18.8,1005.0,15.8,0.0,NNW,1.1
2014-06-23 04:00:00,Dongsi,Inner (Urban),21.0,45.0,2.0,73.0,400.0,12.0,19.2,1005.1,15.1,0.0,NNW,1.0
2014-06-23 05:00:00,Dongsi,Inner (Urban),18.0,42.0,2.0,66.0,600.0,6.0,19.8,1005.6,15.2,0.0,N,2.0
2014-06-23 06:00:00,Dongsi,Inner (Urban),16.0,34.0,2.0,47.0,600.0,22.0,21.6,1005.7,15.0,0.0,N,1.7
2014-06-23 07:00:00,Dongsi,Inner (Urban),10.0,23.0,2.0,42.0,500.0,30.0,23.2,1005.7,15.0,0.0,ENE,2.5
2014-06-23 08:00:00,Dongsi,Inner (Urban),3.0,5.0,2.0,36.0,500.0,44.0,24.8,1005.4,15.1,0.0,E,2.4
2014-06-23 09:00:00,Dongsi,Inner (Urban),12.0,43.0,2.0,38.0,600.0,46.0,26.0,1005.2,15.4,0.0,ENE,2.1
2014-06-23 10:00:00,Dongsi,Inner (Urban),5.0,5.0,2.0,30.0,500.0,69.0,27.4,1004.8,14.8,0.0,SW,0.8
2014-06-23 11:00:00,Dongsi,Inner (Urban),4.0,15.0,2.0,26.0,500.0,87.0,28.3,1004.3,14.2,0.0,SE,1.0
2014-06-23 12:00:00,Dongsi,Inner (Urban),12.0,16.0,2.0,18.0,400.0,116.0,29.5,1003.6,13.7,0.0,E,1.7
2014-06-23 13:00:00,Dongsi,Inner (Urban),16.0,16.0,2.0,17.0,400.0,136.0,30.2,1002.9,13.0,0.0,N,1.2
2014-06-23 14:00:00,Dongsi,Inner (Urban),17.0,31.0,2.0,18.0,400.0,156.0,30.3,1002.2,12.2,0.0,E,2.4
2014-06-23 15:00:00,Dongsi,Inner (Urban),23.0,23.0,2.0,22.0,500.0,170.0,31.0,1001.5,12.8,0.0,WNW,0.9
2014-06-23 16:00:00,Dongsi,Inner (Urban),27.0,33.0,3.0,25.0,400.0,181.0,30.9,1001.0,12.3,0.0,SW,1.1
2014-06-23 17:00:00,Dongsi,Inner (Urban),27.0,53.0,2.0,25.0,500.0,204.0,30.0,1000.9,12.9,0.0,SSE,2.6
2014-06-23 18:00:00,Dongsi,Inner (Urban),31.0,55.0,2.0,27.0,500.0,205.0,29.6,1000.8,12.1,0.0,SSW,1.9
2014-06-23 19:00:00,Dongsi,Inner (Urban),27.0,38.0,2.0,30.0,500.0,182.0,27.6,1001.2,12.4,0.0,S,0.7
2014-06-23 20:00:00,Dongsi,Inner (Urban),27.0,62.0,2.0,34.0,500.0,156.0,26.4,1001.9,13.8,0.0,S,1.0
2014-06-23 21:00:00,Dongsi,Inner (Urban),29.0,113.0,2.0,43.0,600.0,124.0,25.9,1002.1,14.7,0.0,SSW,0.7
2014-06-23 22:00:00,Dongsi,Inner (Urban),33.0,87.0,2.0,64.0,700.0,83.0,23.7,1001.9,15.7,0.0,SW,0.5
2014-06-23 23:00:00,Dongsi,Inner (Urban),33.0,45.0,2.0,65.0,700.0,86.0,22.1,1001.8,17.0,0.0,ESE,0.5
2014-06-24 00:00:00,Dongsi,Inner (Urban),40.0,90.0,3.0,79.0,800.0,73.0,22.0,1001.7,16.9,0.0,W,0.4
2014-06-24 01:00:00,Dongsi,Inner (Urban),51.0,100.0,3.0,96.0,1000.0,48.0,21.2,1001.4,17.2,0.0,S,0.5
2014-06-24 02:00:00,Dongsi,Inner (Urban),58.0,90.0,5.0,92.0,1000.0,42.0,21.0,1001.4,16.6,0.0,WNW,0.6
2014-06-24 03:00:00,Dongsi,Inner (Urban),65.0,120.0,7.0,103.0,1000.0,26.0,20.5,1001.3,17.3,0.0,WNW,0.0
2014-06-24 04:00:00,Dongsi,Inner (Urban),70.0,122.0,8.0,119.0,1100.0,9.0,19.9,1001.3,17.5,0.0,ESE,1.2
2014-06-24 05:00:00,Dongsi,Inner (Urban),65.0,125.0,7.0,94.0,1000.0,17.0,21.1,1001.4,17.7,0.0,NE,1.1
2014-06-24 06:00:00,Dongsi,Inner (Urban),52.0,149.0,5.0,92.0,900.0,19.0,22.8,1001.6,17.3,0.0,ENE,1.6
2014-06-24 07:00:00,Dongsi,Inner (Urban),55.0,166.0,4.0,97.0,900.0,9.0,24.3,1001.6,18.0,0.0,E,2.1
2014-06-24 08:00:00,Dongsi,Inner (Urban),58.0,123.0,6.0,86.0,800.0,28.0,26.3,1001.6,16.8,0.0,SW,1.4
2014-06-24 09:00:00,Dongsi,Inner (Urban),69.0,121.0,8.0,105.0,1000.0,32.0,28.3,1001.2,18.1,0.0,NE,1.4
2014-06-24 10:00:00,Dongsi,Inner (Urban),70.0,70.0,11.0,95.0,1000.0,79.0,30.0,1000.8,15.7,0.0,S,3.3
2014-06-24 11:00:00,Dongsi,Inner (Urban),,41.0,,52.0,800.0,124.0,30.1,1000.5,16.5,0.0,SSW,1.5
2014-06-24 12:00:00,Dongsi,Inner (Urban),,,,20.0,,,30.6,999.8,15.5,0.0,SW,3.6
2014-06-24 13:00:00,Dongsi,Inner (Urban),,,8.0,,,,30.6,999.5,15.8,0.0,W,3.0
2014-06-24 14:00:00,Dongsi,Inner (Urban),28.0,28.0,6.0,19.0,800.0,212.0,31.0,998.9,17.0,0.0,SSE,3.0
2014-06-24 15:00:00,Dongsi,Inner (Urban),57.0,57.0,7.0,20.0,800.0,230.0,31.4,998.3,16.2,0.0,SSE,2.0
2014-06-24 16:00:00,Dongsi,Inner (Urban),58.0,58.0,9.0,22.0,900.0,235.0,31.0,997.9,16.2,0.0,S,2.1
2014-06-24 17:00:00,Dongsi,Inner (Urban),57.0,57.0,10.0,22.0,900.0,232.0,30.7,997.6,15.9,0.0,SSE,1.8
2014-06-24 18:00:00,Dongsi,Inner (Urban),51.0,51.0,10.0,27.0,900.0,219.0,30.2,998.0,15.5,0.0,S,1.2
2014-06-24 19:00:00,Dongsi,Inner (Urban),53.0,53.0,10.0,32.0,900.0,207.0,29.0,998.6,16.5,0.0,SSW,0.8
2014-06-24 20:00:00,Dongsi,Inner (Urban),55.0,55.0,12.0,34.0,1000.0,194.0,27.7,999.1,16.9,0.0,SE,1.5
2014-06-24 21:00:00,Dongsi,Inner (Urban),73.0,73.0,12.0,55.0,1200.0,152.0,28.5,999.6,15.8,0.0,SSW,2.9
2014-06-24 22:00:00,Dongsi,Inner (Urban),74.0,74.0,13.0,78.0,1200.0,115.0,27.9,999.3,15.9,0.0,S,1.6
2014-06-24 23:00:00,Dongsi,Inner (Urban),71.0,71.0,28.0,45.0,1600.0,135.0,26.7,998.9,16.3,0.0,SSE,1.2
2014-06-25 00:00:00,Dongsi,Inner (Urban),56.0,56.0,32.0,37.0,1800.0,130.0,26.1,998.6,16.1,0.0,S,2.3
2014-06-25 01:00:00,Dongsi,Inner (Urban),60.0,60.0,31.0,46.0,1800.0,106.0,24.9,998.6,16.9,0.0,E,1.0
2014-06-25 02:00:00,Dongsi,Inner (Urban),67.0,67.0,29.0,38.0,1700.0,81.0,23.3,998.3,17.3,0.0,E,1.3
2014-06-25 03:00:00,Dongsi,Inner (Urban),75.0,75.0,29.0,43.0,1200.0,59.0,23.2,998.2,17.4,0.0,ENE,1.1
2014-06-25 04:00:00,Dongsi,Inner (Urban),79.0,79.0,30.0,48.0,1100.0,68.0,22.1,998.2,18.3,0.0,E,1.0
2014-06-25 05:00:00,Dongsi,Inner (Urban),83.0,83.0,25.0,76.0,1600.0,39.0,22.8,998.4,18.6,0.0,ENE,1.1
2014-06-25 06:00:00,Dongsi,Inner (Urban),86.0,86.0,26.0,70.0,1600.0,37.0,23.7,999.0,18.8,0.0,E,1.1
2014-06-25 07:00:00,Dongsi,Inner (Urban),85.0,85.0,29.0,73.0,1400.0,32.0,25.2,999.3,16.9,0.0,E,1.0
2014-06-25 08:00:00,Dongsi,Inner (Urban),89.0,89.0,32.0,75.0,1400.0,28.0,26.0,999.3,17.9,0.0,ESE,1.1
2014-06-25 09:00:00,Dongsi,Inner (Urban),95.0,95.0,32.0,80.0,1400.0,36.0,26.0,999.7,17.9,0.0,ESE,1.3
2014-06-25 10:00:00,Dongsi,Inner (Urban),104.0,104.0,31.0,85.0,1500.0,40.0,26.7,999.9,18.3,0.0,SW,1.7
2014-06-25 11:00:00,Dongsi,Inner (Urban),107.0,107.0,32.0,89.0,1500.0,45.0,27.2,999.9,18.2,0.0,WSW,2.8
2014-06-25 12:00:00,Dongsi,Inner (Urban),99.0,99.0,17.0,58.0,1300.0,100.0,26.6,999.9,19.2,0.0,WSW,2.1
2014-06-25 13:00:00,Dongsi,Inner (Urban),113.0,113.0,13.0,34.0,1100.0,141.0,25.9,999.8,20.0,0.0,SSW,1.6
2014-06-25 14:00:00,Dongsi,Inner (Urban),112.0,112.0,11.0,37.0,1200.0,136.0,25.3,999.3,20.1,0.0,SSW,1.8
2014-06-25 15:00:00,Dongsi,Inner (Urban),129.0,129.0,11.0,41.0,1200.0,137.0,25.0,998.5,19.8,0.0,SW,3.8
2014-06-25 16:00:00,Dongsi,Inner (Urban),116.0,116.0,11.0,36.0,1100.0,131.0,24.1,999.0,20.2,0.0,WSW,2.5
2014-06-25 17:00:00,Dongsi,Inner (Urban),131.0,131.0,9.0,33.0,1100.0,113.0,24.0,998.8,19.9,0.0,WSW,1.4
2014-06-25 18:00:00,Dongsi,Inner (Urban),144.0,144.0,9.0,34.0,1100.0,104.0,24.2,999.2,19.9,0.0,WSW,1.6
2014-06-25 19:00:00,Dongsi,Inner (Urban),132.0,132.0,9.0,40.0,1200.0,101.0,24.1,999.2,19.8,0.0,SW,1.7
2014-06-25 20:00:00,Dongsi,Inner (Urban),135.0,135.0,9.0,40.0,1200.0,101.0,24.1,999.8,20.0,0.0,SW,2.2
2014-06-25 21:00:00,Dongsi,Inner (Urban),135.0,135.0,8.0,40.0,1200.0,91.0,24.0,1000.3,20.1,0.0,SSW,1.6
2014-06-25 22:00:00,Dongsi,Inner (Urban),158.0,158.0,8.0,50.0,1300.0,71.0,23.6,1000.1,20.3,0.0,S,2.3
2014-06-25 23:00:00,Dongsi,Inner (Urban),167.0,167.0,9.0,51.0,1300.0,63.0,23.5,999.8,21.0,0.0,S,1.5
2014-06-26 00:00:00,Dongsi,Inner (Urban),162.0,162.0,8.0,35.0,1300.0,71.0,23.5,999.6,20.8,0.0,SSW,0.6
2014-06-26 01:00:00,Dongsi,Inner (Urban),192.0,192.0,9.0,35.0,1400.0,58.0,23.4,999.3,20.9,0.0,SSW,1.3
2014-06-26 02:00:00,Dongsi,Inner (Urban),198.0,198.0,10.0,35.0,1500.0,53.0,23.2,998.8,20.9,0.0,W,1.0
2014-06-26 03:00:00,Dongsi,Inner (Urban),207.0,207.0,10.0,34.0,1600.0,48.0,23.2,998.9,21.1,0.0,ESE,0.6
2014-06-26 04:00:00,Dongsi,Inner (Urban),208.0,208.0,9.0,33.0,1500.0,45.0,23.2,999.0,21.1,0.0,S,0.4
2014-06-26 05:00:00,Dongsi,Inner (Urban),206.0,206.0,7.0,32.0,1300.0,50.0,23.2,999.2,21.3,0.0,ENE,1.1
2014-06-26 06:00:00,Dongsi,Inner (Urban),202.0,202.0,6.0,29.0,1200.0,50.0,23.6,999.3,21.3,0.0,ENE,0.8
2014-06-26 07:00:00,Dongsi,Inner (Urban),194.0,194.0,5.0,27.0,1200.0,63.0,24.3,999.6,20.8,0.0,N,1.4
2014-06-26 08:00:00,Dongsi,Inner (Urban),175.0,175.0,6.0,32.0,1200.0,71.0,26.3,999.4,20.4,0.0,E,1.3
2014-06-26 09:00:00,Dongsi,Inner (Urban),170.0,170.0,6.0,37.0,1200.0,81.0,28.0,999.3,21.1,0.0,ENE,1.3
2014-06-26 10:00:00,Dongsi,Inner (Urban),143.0,143.0,5.0,32.0,1200.0,119.0,28.9,999.1,20.4,0.0,E,1.6
2014-06-26 11:00:00,Dongsi,Inner (Urban),128.0,128.0,5.0,37.0,1100.0,143.0,30.2,998.6,19.6,0.0,NE,0.9
2014-06-26 12:00:00,Dongsi,Inner (Urban),116.0,116.0,6.0,31.0,1000.0,178.0,31.5,998.0,19.2,0.0,ESE,2.4
2014-06-26 13:00:00,Dongsi,Inner (Urban),108.0,108.0,8.0,26.0,1000.0,212.0,32.8,997.2,18.9,0.0,SW,1.3
2014-06-26 14:00:00,Dongsi,Inner (Urban),90.0,90.0,7.0,25.0,900.0,227.0,32.6,996.8,20.8,0.0,SW,3.6
2014-06-26 15:00:00,Dongsi,Inner (Urban),106.0,106.0,6.0,28.0,1000.0,271.0,31.9,996.6,21.7,0.0,SSW,1.2
2014-06-26 16:00:00,Dongsi,Inner (Urban),148.0,148.0,5.0,31.0,1100.0,268.0,32.7,996.3,21.2,0.0,SW,2.5
2014-06-26 17:00:00,Dongsi,Inner (Urban),130.0,130.0,4.0,26.0,1000.0,215.0,29.3,997.1,19.0,0.0,SSE,2.6
2014-06-26 18:00:00,Dongsi,Inner (Urban),119.0,119.0,4.0,26.0,1000.0,200.0,29.1,998.0,18.2,0.0,SSW,2.2
2014-06-26 19:00:00,Dongsi,Inner (Urban),120.0,120.0,4.0,41.0,1100.0,162.0,28.1,998.9,17.3,0.0,ESE,1.4
2014-06-26 20:00:00,Dongsi,Inner (Urban),71.0,71.0,3.0,51.0,900.0,119.0,26.5,999.7,18.9,0.0,ENE,1.4
2014-06-26 21:00:00,Dongsi,Inner (Urban),64.0,64.0,2.0,47.0,900.0,110.0,26.7,1000.5,19.3,0.0,ESE,1.0
2014-06-26 22:00:00,Dongsi,Inner (Urban),84.0,84.0,3.0,62.0,1100.0,87.0,26.4,1000.7,19.8,0.0,NE,1.2
2014-06-26 23:00:00,Dongsi,Inner (Urban),86.0,86.0,3.0,132.0,1500.0,14.0,24.8,1001.3,19.8,0.0,NE,0.1
2014-06-27 00:00:00,Dongsi,Inner (Urban),91.0,91.0,4.0,110.0,1200.0,32.0,24.8,1001.5,18.5,0.0,NNW,0.9
2014-06-27 01:00:00,Dongsi,Inner (Urban),64.0,64.0,4.0,82.0,900.0,39.0,22.8,1001.2,18.3,0.0,NW,1.3
2014-06-27 02:00:00,Dongsi,Inner (Urban),44.0,44.0,3.0,68.0,700.0,29.0,22.5,1001.3,18.3,0.0,NW,0.7
2014-06-27 03:00:00,Dongsi,Inner (Urban),52.0,52.0,3.0,86.0,700.0,10.0,22.5,1001.6,15.1,0.0,NW,1.2
2014-06-27 04:00:00,Dongsi,Inner (Urban),23.0,23.0,2.0,50.0,300.0,49.0,24.9,1002.3,12.8,0.0,WNW,1.9
2014-06-27 05:00:00,Dongsi,Inner (Urban),12.0,12.0,2.0,34.0,400.0,50.0,24.0,1002.8,15.2,0.0,ESE,1.0
2014-06-27 06:00:00,Dongsi,Inner (Urban),10.0,10.0,2.0,23.0,300.0,56.0,26.0,1003.6,16.5,0.0,ESE,1.4
2014-06-27 07:00:00,Dongsi,Inner (Urban),8.0,8.0,2.0,22.0,300.0,55.0,28.5,1003.8,13.6,0.0,ENE,2.2
2014-06-27 08:00:00,Dongsi,Inner (Urban),4.0,4.0,2.0,21.0,400.0,58.0,29.4,1004.1,11.9,0.0,NNE,2.4
2014-06-27 09:00:00,Dongsi,Inner (Urban),10.0,10.0,2.0,16.0,300.0,70.0,30.2,1004.0,11.2,0.0,ENE,3.9
2014-06-27 10:00:00,Dongsi,Inner (Urban),6.0,6.0,2.0,12.0,300.0,84.0,30.7,1003.6,11.1,0.0,NW,3.1
2014-06-27 11:00:00,Dongsi,Inner (Urban),9.0,9.0,2.0,12.0,300.0,91.0,31.5,1003.1,11.3,0.0,NW,2.0
2014-06-27 12:00:00,Dongsi,Inner (Urban),11.0,11.0,2.0,12.0,300.0,97.0,32.4,1002.4,10.4,0.0,E,3.1
2014-06-27 13:00:00,Dongsi,Inner (Urban),11.0,11.0,2.0,10.0,300.0,103.0,33.1,1001.9,9.2,0.0,W,1.5
2014-06-27 14:00:00,Dongsi,Inner (Urban),6.0,6.0,2.0,10.0,200.0,104.0,33.2,1001.3,11.1,0.0,E,3.4
2014-06-27 15:00:00,Dongsi,Inner (Urban),6.0,6.0,2.0,14.0,200.0,109.0,32.7,1001.0,11.8,0.0,SE,2.5
2014-06-27 16:00:00,Dongsi,Inner (Urban),12.0,12.0,2.0,17.0,300.0,117.0,32.7,1000.9,10.1,0.0,ESE,1.6
2014-06-27 17:00:00,Dongsi,Inner (Urban),9.0,9.0,2.0,26.0,300.0,120.0,32.2,1001.0,11.4,0.0,ESE,2.0
2014-06-27 18:00:00,Dongsi,Inner (Urban),12.0,12.0,2.0,30.0,300.0,118.0,31.2,1001.3,10.5,0.0,S,1.6
2014-06-27 19:00:00,Dongsi,Inner (Urban),17.0,17.0,2.0,41.0,400.0,110.0,29.6,1001.6,11.6,0.0,SSW,1.2
2014-06-27 20:00:00,Dongsi,Inner (Urban),17.0,17.0,2.0,41.0,500.0,112.0,28.0,1002.1,13.1,0.0,WSW,1.1
2014-06-27 21:00:00,Dongsi,Inner (Urban),25.0,25.0,3.0,51.0,600.0,114.0,26.8,1002.3,13.9,0.0,W,1.7
2014-06-27 22:00:00,Dongsi,Inner (Urban),38.0,38.0,7.0,65.0,700.0,97.0,27.1,1002.3,13.4,0.0,W,1.5
2014-06-27 23:00:00,Dongsi,Inner (Urban),31.0,31.0,10.0,55.0,600.0,101.0,27.4,1002.6,13.0,0.0,W,2.3
2014-06-28 00:00:00,Dongsi,Inner (Urban),27.0,27.0,5.0,45.0,600.0,102.0,25.6,1002.4,13.8,0.0,W,1.8
2014-06-28 01:00:00,Dongsi,Inner (Urban),31.0,31.0,6.0,44.0,600.0,91.0,24.9,1002.1,13.8,0.0,WNW,1.3
2014-06-28 02:00:00,Dongsi,Inner (Urban),36.0,36.0,6.0,64.0,600.0,55.0,21.8,1002.0,15.4,0.0,ESE,0.5
2014-06-28 03:00:00,Dongsi,Inner (Urban),35.0,35.0,9.0,82.0,600.0,28.0,22.5,1002.3,11.9,0.0,NNE,1.1
2014-06-28 04:00:00,Dongsi,Inner (Urban),37.0,37.0,6.0,108.0,900.0,2.0,22.5,1002.5,11.2,0.0,NNE,1.7
2014-06-28 05:00:00,Dongsi,Inner (Urban),24.0,24.0,3.0,87.0,500.0,6.0,23.5,1002.7,11.9,0.0,NNE,2.0
2014-06-28 06:00:00,Dongsi,Inner (Urban),18.0,18.0,2.0,68.0,400.0,16.0,25.7,1002.8,13.2,0.0,E,1.8
2014-06-28 07:00:00,Dongsi,Inner (Urban),16.0,16.0,6.0,56.0,400.0,27.0,27.3,1002.8,11.7,0.0,NE,2.0
2014-06-28 08:00:00,Dongsi,Inner (Urban),14.0,14.0,8.0,44.0,500.0,42.0,29.4,1002.5,13.2,0.0,ENE,1.7
2014-06-28 09:00:00,Dongsi,Inner (Urban),12.0,12.0,7.0,31.0,400.0,63.0,31.2,1002.2,11.6,0.0,NNE,2.3
2014-06-28 10:00:00,Dongsi,Inner (Urban),14.0,14.0,4.0,22.0,400.0,87.0,32.8,1001.9,11.9,0.0,NE,3.0
2014-06-28 11:00:00,Dongsi,Inner (Urban),13.0,13.0,2.0,20.0,300.0,105.0,33.9,1001.5,12.8,0.0,N,4.2
2014-06-28 12:00:00,Dongsi,Inner (Urban),12.0,12.0,2.0,12.0,300.0,106.0,34.3,1000.8,11.4,0.0,ENE,2.6
2014-06-28 13:00:00,Dongsi,Inner (Urban),9.0,9.0,2.0,11.0,300.0,119.0,35.2,1000.1,11.6,0.0,WSW,1.6
2014-06-28 14:00:00,Dongsi,Inner (Urban),13.0,13.0,2.0,10.0,300.0,132.0,35.5,999.5,9.8,0.0,ENE,1.5
2014-06-28 15:00:00,Dongsi,Inner (Urban),12.0,12.0,2.0,10.0,300.0,127.0,35.5,998.9,10.5,0.0,W,1.1
2014-06-28 16:00:00,Dongsi,Inner (Urban),14.0,14.0,2.0,10.0,300.0,131.0,35.3,998.7,10.4,0.0,E,2.1
2014-06-28 17:00:00,Dongsi,Inner (Urban),13.0,13.0,2.0,15.0,300.0,134.0,34.8,998.8,11.2,0.0,ESE,2.4
2014-06-28 18:00:00,Dongsi,Inner (Urban),16.0,16.0,2.0,21.0,400.0,134.0,33.5,999.6,12.5,0.0,SE,2.6
2014-06-28 19:00:00,Dongsi,Inner (Urban),21.0,21.0,2.0,24.0,400.0,147.0,31.4,1000.0,14.1,0.0,SE,1.2
2014-06-28 20:00:00,Dongsi,Inner (Urban),22.0,22.0,2.0,35.0,500.0,110.0,28.6,1000.8,15.2,0.0,ESE,0.5
2014-06-28 21:00:00,Dongsi,Inner (Urban),27.0,27.0,2.0,46.0,500.0,79.0,26.6,1001.3,16.5,0.0,ESE,0.0
2014-06-28 22:00:00,Dongsi,Inner (Urban),27.0,27.0,2.0,76.0,700.0,44.0,26.1,1001.2,17.7,0.0,WNW,0.8
2014-06-28 23:00:00,Dongsi,Inner (Urban),42.0,42.0,3.0,96.0,800.0,21.0,25.4,1001.6,17.6,0.0,E,1.0
2014-06-29 00:00:00,Dongsi,Inner (Urban),53.0,53.0,4.0,103.0,1000.0,8.0,24.6,1001.6,17.3,0.0,E,1.6
2014-06-29 01:00:00,Dongsi,Inner (Urban),41.0,41.0,5.0,107.0,1100.0,3.0,24.3,1001.7,16.8,0.0,SE,1.2
2014-06-29 02:00:00,Dongsi,Inner (Urban),46.0,46.0,7.0,110.0,1000.0,2.0,23.0,1001.6,17.5,0.0,E,1.1
2014-06-29 03:00:00,Dongsi,Inner (Urban),36.0,36.0,6.0,97.0,600.0,2.0,23.0,1001.6,17.0,0.0,NE,1.1
2014-06-29 04:00:00,Dongsi,Inner (Urban),33.0,33.0,6.0,89.0,500.0,2.0,22.1,1002.1,16.8,0.0,ENE,1.1
2014-06-29 05:00:00,Dongsi,Inner (Urban),33.0,33.0,4.0,69.0,600.0,2.0,23.7,1002.4,16.7,0.0,ENE,1.3
2014-06-29 06:00:00,Dongsi,Inner (Urban),23.0,23.0,3.0,57.0,500.0,7.0,25.2,1002.6,17.1,0.0,NE,1.4
2014-06-29 07:00:00,Dongsi,Inner (Urban),38.0,38.0,12.0,61.0,1000.0,14.0,26.8,1002.9,17.8,0.0,E,1.7
2014-06-29 08:00:00,Dongsi,Inner (Urban),92.0,92.0,28.0,74.0,2100.0,30.0,28.5,1003.0,17.1,0.0,NE,0.9
2014-06-29 09:00:00,Dongsi,Inner (Urban),121.0,121.0,43.0,69.0,2800.0,65.0,29.8,1003.0,17.3,0.0,ENE,1.0
2014-06-29 10:00:00,Dongsi,Inner (Urban),68.0,68.0,30.0,57.0,1800.0,76.0,30.9,1002.7,17.2,0.0,ESE,2.0
2014-06-29 11:00:00,Dongsi,Inner (Urban),62.0,62.0,29.0,62.0,1900.0,96.0,31.9,1002.3,17.4,0.0,NNE,0.8
2014-06-29 12:00:00,Dongsi,Inner (Urban),78.0,78.0,41.0,65.0,2200.0,139.0,32.6,1002.0,15.1,0.0,ESE,1.6
2014-06-29 13:00:00,Dongsi,Inner (Urban),71.0,71.0,37.0,43.0,1900.0,189.0,32.9,1001.5,15.9,0.0,SSE,1.2
2014-06-29 14:00:00,Dongsi,Inner (Urban),60.0,60.0,22.0,27.0,1600.0,217.0,33.9,1001.0,15.8,0.0,SSW,1.9
2014-06-29 15:00:00,Dongsi,Inner (Urban),69.0,69.0,21.0,24.0,2000.0,235.0,33.7,1000.6,15.2,0.0,SSE,3.1
2014-06-29 16:00:00,Dongsi,Inner (Urban),54.0,54.0,12.0,19.0,1400.0,221.0,34.0,1000.2,15.9,0.0,SSE,1.4
2014-06-29 17:00:00,Dongsi,Inner (Urban),38.0,38.0,9.0,17.0,1100.0,202.0,33.6,1000.0,13.1,0.0,S,2.6
2014-06-29 18:00:00,Dongsi,Inner (Urban),40.0,40.0,8.0,21.0,1100.0,193.0,32.4,1000.1,15.0,0.0,SW,1.7
2014-06-29 19:00:00,Dongsi,Inner (Urban),38.0,38.0,13.0,27.0,1200.0,203.0,31.1,1000.6,15.5,0.0,SW,1.8
2014-06-29 20:00:00,Dongsi,Inner (Urban),59.0,59.0,20.0,33.0,1500.0,233.0,29.7,1001.2,16.8,0.0,SSE,0.9
2014-06-29 21:00:00,Dongsi,Inner (Urban),57.0,57.0,24.0,37.0,1500.0,205.0,29.0,1001.6,16.9,0.0,SSW,0.8
2014-06-29 22:00:00,Dongsi,Inner (Urban),68.0,68.0,27.0,44.0,1500.0,187.0,28.5,1001.7,17.1,0.0,W,1.2
2014-06-29 23:00:00,Dongsi,Inner (Urban),81.0,81.0,33.0,55.0,1600.0,157.0,28.9,1001.9,15.8,0.0,SSW,2.4
2014-06-30 00:00:00,Dongsi,Inner (Urban),88.0,88.0,42.0,61.0,1900.0,116.0,27.0,1001.7,16.9,0.0,W,0.7
2014-06-30 01:00:00,Dongsi,Inner (Urban),75.0,75.0,28.0,42.0,1200.0,123.0,25.6,1001.7,18.3,0.0,E,1.0
2014-06-30 02:00:00,Dongsi,Inner (Urban),66.0,66.0,26.0,44.0,1100.0,109.0,24.6,1001.6,18.3,0.0,ENE,0.7
2014-06-30 03:00:00,Dongsi,Inner (Urban),71.0,71.0,25.0,57.0,1100.0,93.0,24.8,1001.8,18.7,0.0,ENE,1.3
2014-06-30 04:00:00,Dongsi,Inner (Urban),77.0,77.0,24.0,73.0,1300.0,66.0,24.1,1002.3,19.0,0.0,ESE,0.5
2014-06-30 05:00:00,Dongsi,Inner (Urban),94.0,94.0,20.0,146.0,1800.0,2.0,25.0,1002.5,18.9,0.0,NE,1.5
2014-06-30 06:00:00,Dongsi,Inner (Urban),105.0,105.0,15.0,126.0,1800.0,2.0,25.3,1002.9,19.2,0.0,NE,0.8
